bedrooms,bathrooms,squareFootage,yearBuilt,lotSize,propertyType,price,addressLine1,addressLine2,city,state,zipCode,status,daysOnMarket,latitude,longitude
3,1,1228,1908,6098,Single Family,20000,529 S Jefferson St,,Petersburg,VA,23803,Inactive,52,37.220146,-77.397134
3,2.5,1976,2022,6264,Single Family,254900,215 N Jones St,,Petersburg,VA,23803,Inactive,117,37.227427,-77.415657
5,2,2183,1906,9100,Single Family,220000,324 Saint Andrew St,,Petersburg,VA,23803,Inactive,107,37.22364,-77.396191
2,1,988,1974,9457,Single Family,90000,2208 Richmond Ave,,Petersburg,VA,23803,Inactive,37,37.238177,-77.367006
3,2,1647,2005,8999,Single Family,208950,1224 Edar St,,Petersburg,VA,23803,Inactive,16,37.226691,-77.426264
4,2,1566,1960,15246,Single Family,255900,24818 Mount Pleasant St,,Petersburg,VA,23803,Inactive,20,37.207328,-77.47621
3,2,1134,2020,11326,Single Family,244950,3400 North St,,Petersburg,VA,23803,Inactive,21,37.243853,-77.425158
3,2,936,1923,2161,Single Family,65000,608 St Marks St,,Petersburg,VA,23803,Inactive,83,37.212027,-77.408509
4,2,1475,1903,8494,Single Family,127469,530 S Adams St,,Petersburg,VA,23803,Inactive,24,37.219664,-77.399189
4,2.5,2046,2003,20909,Single Family,250000,24510 Plantation Dr,,Petersburg,VA,23803,Inactive,20,37.221145,-77.481142
2,1,814,1931,4478,Single Family,49990,1433 Floyd St,,Petersburg,VA,23803,Inactive,12,37.211095,-77.422618
4,2.5,2309,2006,30579,Single Family,349000,20031 Ivan Rd,,Petersburg,VA,23803,Inactive,20,37.233345,-77.543773
4,2,1823,1892,13068,Single Family,272777,915 W High St,,Petersburg,VA,23803,Inactive,165,37.227683,-77.420321
4,2,2058,1955,7471,Single Family,189950,805 Fort Henry St,,Petersburg,VA,23803,Inactive,147,37.230312,-77.418272
3,1.5,1928,1910,5118,Single Family,49999,1432 Oakdale Ave,,Petersburg,VA,23803,Inactive,31,37.219643,-77.427132
3,1,1134,1924,5001,Single Family,125000,1213 Hawk St,,Petersburg,VA,23803,Inactive,10,37.210224,-77.416368
3,1.5,1208,1967,5942,Single Family,120000,1435 Weaver Ave,,Petersburg,VA,23803,Inactive,59,37.205927,-77.413781
2,1,968,1938,9749,Single Family,90000,222 Elm St,,Petersburg,VA,23803,Inactive,25,37.214648,-77.436017
3,1,1008,1978,12676,Single Family,214900,6605 Jackson St,,Petersburg,VA,23803,Inactive,10,37.228981,-77.481253
3,1,1206,1958,21388,Single Family,189000,4704 River Rd,,Petersburg,VA,23803,Inactive,9,37.230137,-77.450366
2,1,616,1930,,Single Family,45000,3 Ross Ct,,Petersburg,VA,23803,Inactive,108,37.218784,-77.405224
2,1,864,1930,,Single Family,45000,7 Ross Ct,,Petersburg,VA,23803,Inactive,108,37.218838,-77.404969
2,1,616,1930,,Single Family,45000,10 Ross Ct,,Petersburg,VA,23803,Inactive,108,37.218598,-77.404811
4,2.5,1593,1972,13125,Single Family,159000,1301 Concord Dr,,Petersburg,VA,23803,Inactive,14,37.208773,-77.42918
3,1,1054,1950,24394,Single Family,179900,25516 Cox Rd,,Petersburg,VA,23803,Inactive,10,37.213577,-77.463425
4,1.5,1460,1921,4356,Single Family,142500,122 Virginia Ave,,Petersburg,VA,23803,Inactive,43,37.214074,-77.401073
7,3,4104,1875,17076,Single Family,399000,303 W Washington St,,Petersburg,VA,23803,Inactive,60,37.227237,-77.40887
4,2,1576,1970,9749,Single Family,189000,208 St Matthew St,,Petersburg,VA,23803,Inactive,13,37.214669,-77.402721
3,2,1412,2017,131987,Single Family,299900,10120 Duncan Rd,,Petersburg,VA,23803,Inactive,26,37.133,-77.489687
4,3.5,3381,1850,6599,Single Family,249900,234 S Jefferson St,,Petersburg,VA,23803,Inactive,12,37.224326,-77.399075
3,2.5,1544,1917,3642,Single Family,234950,11 Mars St,,Petersburg,VA,23803,Inactive,51,37.220783,-77.4001
5,3,3440,1959,1499553,Single Family,599995,7711 River Rd,,Petersburg,VA,23803,Inactive,36,37.228028,-77.504122
3,2.5,1776,1975,30144,Single Family,269500,16309 Chinook Dr,,Petersburg,VA,23803,Inactive,15,37.274584,-77.540656
3,2,2099,1971,25700,Single Family,249950,5211 Chesdin Rd,,Petersburg,VA,23803,Inactive,191,37.200521,-77.487209
2,2,1062,1950,26572,Single Family,200000,23127 Pine Grove Pl,,Petersburg,VA,23803,Inactive,29,37.175001,-77.505042
3,2,1519,2004,37897,Single Family,279900,22901 Pheasant Ct,,Petersburg,VA,23803,Inactive,13,37.208181,-77.512899
3,1,1160,1963,7501,Single Family,157000,527 Windham St,,Petersburg,VA,23803,Inactive,46,37.222101,-77.387017
4,2,1788,1900,,Single Family,130000,1115 Rome St,,Petersburg,VA,23803,Inactive,97,37.221631,-77.420457
4,2,1580,2019,54014,Single Family,339900,4039 Moss Point Dr,,Petersburg,VA,23803,Inactive,11,37.223316,-77.479364
3,2,1275,1954,7501,Single Family,131000,722 Cameron St,,Petersburg,VA,23803,Inactive,36,37.228311,-77.388976
3,1.5,1008,1991,8172,Single Family,169950,310 Youngs Rd,,Petersburg,VA,23803,Inactive,40,37.217334,-77.428705
4,2,1440,2020,27878,Single Family,290000,24306 Gloria Dr,,Petersburg,VA,23803,Inactive,37,37.2122,-77.483672
3,2,1142,1991,18295,Single Family,249900,24310 Raymond Rd,,Petersburg,VA,23803,Inactive,11,37.215431,-77.485016
4,3.5,3164,1836,2444,Townhouse,395000,213 High St,,Petersburg,VA,23803,Inactive,57,37.231511,-77.40775
3,1,1000,1963,43560,Single Family,159900,9113 Hickory Rd,,Petersburg,VA,23803,Inactive,43,37.274942,-77.538439
2,1,672,1959,2614,Single Family,87500,25804 Nottoway Ave,,Petersburg,VA,23803,Inactive,16,37.207667,-77.461299
3,2,2000,1973,30056,Single Family,285000,5224 Chesdin Rd,,Petersburg,VA,23803,Inactive,10,37.199474,-77.487643
3,2,988,1989,16988,Single Family,209950,24104 Fieldshire Ln,,Petersburg,VA,23803,Inactive,9,37.215597,-77.488567
3,1,960,1965,2614,Single Family,134000,25907 Dinwiddie Ave,,Petersburg,VA,23803,Inactive,103,37.207793,-77.459638
3,2,1536,1966,20909,Single Family,289900,4718 Fairway Rd,,Petersburg,VA,23803,Inactive,111,37.206764,-77.482512
3,1,1116,1973,14850,Single Family,104915,1015 7th St,,Petersburg,VA,23803,Inactive,37,37.230249,-77.384808
3,2,1710,2003,94743,Single Family,348000,10418 Chesdin Ridge Dr,,Petersburg,VA,23803,Inactive,13,37.26777,-77.56612
3,1,1288,1911,3768,Single Family,75000,1404 Patterson St,,Petersburg,VA,23803,Inactive,151,37.206048,-77.419973
2,1,729,1912,3467,Single Family,125000,409 Virginia Ave,,Petersburg,VA,23803,Inactive,33,37.213827,-77.406002
2,1,676,1912,4086,Single Family,130000,420 St Matthew St,,Petersburg,VA,23803,Inactive,12,37.214166,-77.406247
3,2,1400,2022,24829,Single Family,289900,5103 Front Dr,,Petersburg,VA,23803,Inactive,13,37.201695,-77.463971
1,1,608,1951,4400,Single Family,64900,121 St Marks St,,Petersburg,VA,23803,Inactive,93,37.213596,-77.401018
3,2,960,1900,7802,Single Family,125000,1124 W Wythe St,,Petersburg,VA,23803,Inactive,53,37.221879,-77.421026
4,1,1155,1890,5401,Single Family,59989,1160 Commerce St,,Petersburg,VA,23803,Inactive,10,37.22378,-77.423539
2,1,2632,1830,3868,Single Family,299950,218 High St,,Petersburg,VA,23803,Inactive,15,37.231087,-77.407681
3,1.5,1392,1989,52272,Single Family,265000,19401 Little Rd,,Petersburg,VA,23803,Inactive,14,37.252372,-77.501719
3,1,960,1962,7126,Single Family,150000,619 Virginia Ave,,Petersburg,VA,23803,Inactive,29,37.213436,-77.408702
4,3.5,2596,1916,5759,Single Family,172000,1451 Ferndale Ave,,Petersburg,VA,23803,Inactive,20,37.218918,-77.427786
3,2,3048,1810,13739,Single Family,389900,133 Marshall St,,Petersburg,VA,23803,Inactive,8,37.225924,-77.399664
4,3,3326,1993,26833,Single Family,477150,21611 Hillview St,South,Chesterfield,VA,23803,Inactive,140,37.228211,-77.478177
5,3.5,3661,2010,16988,Single Family,399000,8781 Lake Jordan Way,,Petersburg,VA,23803,Inactive,28,37.152149,-77.52564
3,2,1264,1958,8682,Single Family,130000,1020 Patterson St,,Petersburg,VA,23803,Inactive,86,37.211849,-77.422058
3,2,1080,1954,5001,Single Family,199000,87 Slagle Ave,,Petersburg,VA,23803,Inactive,19,37.235447,-77.374928
3,1.5,1150,1973,18469,Single Family,259900,20701 Tangier Cir,,Petersburg,VA,23803,Inactive,13,37.237494,-77.500464
3,1,864,1954,6700,Single Family,120000,814 Fort Henry St,,Petersburg,VA,23803,Inactive,94,37.229632,-77.41859
2,1,816,1948,,Single Family,120000,517 St Luke St,,Petersburg,VA,23803,Inactive,56,37.210653,-77.40761
2,1,1337,1920,3746,Single Family,189995,211 N Jones St,,Petersburg,VA,23803,Inactive,132,37.227291,-77.415734
3,1.5,1077,1980,7200,Single Family,179500,901 N Gillfield Dr,,Petersburg,VA,23803,Inactive,18,37.218385,-77.414535
3,1.5,1370,1989,17860,Single Family,249900,23925 Gaydell Dr,,Petersburg,VA,23803,Inactive,12,37.215977,-77.491087
3,2,960,2004,8799,Single Family,159950,1923 Richmond Ave,,Petersburg,VA,23803,Inactive,10,37.238214,-77.372403
3,2,1213,1929,12001,Single Family,155000,1705 Lamar Ave,,Petersburg,VA,23803,Inactive,14,37.218947,-77.432649
2,1,1011,1987,854,Townhouse,99990,2 Kennedy Ct,,Petersburg,VA,23803,Inactive,49,37.219245,-77.409212
3,2,1712,1900,5449,Single Family,139900,805 W High St,,Petersburg,VA,23803,Inactive,113,37.228589,-77.417948
2,1,650,1950,4574,Single Family,95000,305 Mistletoe St,,Petersburg,VA,23803,Inactive,59,37.216926,-77.405003
4,2.5,1616,1995,15377,Single Family,235000,21313 Deodora Dr,,Petersburg,VA,23803,Inactive,79,37.232072,-77.455656
4,2.5,1870,2022,151110,Single Family,389950,8807 Squirrel Level Rd,,Petersburg,VA,23803,Inactive,113,37.150752,-77.454009
4,2,2705,1916,5624,Single Family,270000,328 E Fillmore St,,Petersburg,VA,23803,Inactive,43,37.222588,-77.395753
3,2,1344,2020,43560,Manufactured,216000,19515 Church Rd,,Petersburg,VA,23803,Inactive,114,37.248078,-77.504723
3,2,1142,2000,10803,Single Family,235000,21207 Fox Maple Ct,,Petersburg,VA,23803,Inactive,34,37.236896,-77.4695
3,3,1881,1968,19994,Single Family,229000,1819 Walker Ave,,Petersburg,VA,23803,Inactive,12,37.218839,-77.351689
2,1,807,1940,5349,Single Family,59900,102 Culpepper Ave,,Petersburg,VA,23803,Inactive,100,37.235344,-77.37651
3,2,1060,2000,3999,Single Family,185000,9 Botany Bay Cir,,Petersburg,VA,23803,Inactive,11,37.210811,-77.428585
3,2,1546,1965,,Single Family,200000,3413 Dupuy Rd,,Petersburg,VA,23803,Inactive,41,37.247748,-77.42418
3,2,2106,2008,23087,Single Family,297500,3705 Westbriar Ln,,Petersburg,VA,23803,Inactive,11,37.217887,-77.499232
4,1.5,1620,1975,15943,Single Family,249950,21130 Warren Ave,,Petersburg,VA,23803,Inactive,22,37.234917,-77.454654
3,2,1630,1967,4748,Single Family,180000,928 Hillside Dr,,Petersburg,VA,23803,Inactive,299,37.207969,-77.412484
3,1,1190,1900,4339,Single Family,64980,228 New St,,Petersburg,VA,23803,Inactive,27,37.217826,-77.40429
3,1.5,1683,1918,18927,Single Family,110000,2127 Ferndale Ave,,Petersburg,VA,23803,Inactive,95,37.215154,-77.438587
3,2,1188,2009,5515,Single Family,200000,2320 Nelson Ct,,Petersburg,VA,23803,Inactive,39,37.209617,-77.439058
3,1.5,1300,1962,19419,Single Family,125000,1616 Circle Dr,,Petersburg,VA,23803,Inactive,13,37.203891,-77.431575
3,1,1056,1977,19166,Single Family,225000,25118 Floyd Ave,,Petersburg,VA,23803,Inactive,15,37.200657,-77.471542
2,1,1080,1939,4452,Single Family,85000,29 Mars St,,Petersburg,VA,23803,Inactive,13,37.220884,-77.399334
2,1,1213,1950,20038,Single Family,179900,4010 Ashley Ln,,Petersburg,VA,23803,Inactive,11,37.216762,-77.476539
3,2.5,1500,2021,19254,Single Family,289000,19604 White Fawn Dr,,Petersburg,VA,23803,Inactive,316,37.242325,-77.536421
4,2.5,3124,2021,40641,Single Family,571380,19919 Oyster Point Ct,,Petersburg,VA,23803,Inactive,698,37.231936,-77.530931
3,2.5,1500,2021,27312,Single Family,289000,20822 Vernetta Ln,,Petersburg,VA,23803,Inactive,239,37.232383,-77.510173
2,1,1508,1898,30056,Single Family,130000,20800 Little Rd,,Petersburg,VA,23803,Inactive,179,37.236236,-77.498858
4,3,1704,1900,5227,Single Family,250000,21310 Chesterfield Ave,,Petersburg,VA,23803,Inactive,380,37.234245,-77.422261
3,2,1146,2003,9017,Single Family,230000,5712 Fox Maple Ter,,Petersburg,VA,23803,Inactive,73,37.236273,-77.467375
2,1,1044,1940,76230,Single Family,210000,3712 Dupuy Rd,,Petersburg,VA,23803,Inactive,698,37.251701,-77.427384
4,2.5,2104,1972,10106,Single Family,243000,21312 Sparta Dr,,Petersburg,VA,23803,Inactive,58,37.233434,-77.44748
4,2,1830,1983,17076,Single Family,205000,20100 Shire Oak Dr,,Petersburg,VA,23803,Inactive,52,37.248439,-77.479499
3,2,1072,2000,16379,Single Family,219950,20404 Hickory Cir,,Petersburg,VA,23803,Inactive,51,37.245031,-77.445529
3,1,1472,1961,12197,Single Family,234900,7000 River Rd,,Petersburg,VA,23803,Inactive,38,37.232658,-77.490002
3,2.5,1440,2020,9017,Single Family,285000,20931 Hampton Ave,,Petersburg,VA,23803,Inactive,38,37.239904,-77.469681
3,2,1231,1999,36808,Single Family,260000,9207 Hunters Trail Rd,,Petersburg,VA,23803,Inactive,37,37.241408,-77.537912
3,1.5,1008,1985,8146,Single Family,200000,21213 Rabbit Run,,Petersburg,VA,23803,Inactive,36,37.234267,-77.481084
3,2,1425,1971,43560,Single Family,265000,10024 River Rd,,Petersburg,VA,23803,Inactive,34,37.256401,-77.560486
3,2,1320,1996,7884,Single Family,210000,21315 Jackson St,,Petersburg,VA,23803,Inactive,32,37.234291,-77.427565
3,2,1196,1975,12023,Single Family,224950,20907 Truth Dr,,Petersburg,VA,23803,Inactive,30,37.236223,-77.433692
5,3,2746,1978,45651,Single Family,315000,20122 Laurel Rd,,Petersburg,VA,23803,Inactive,191,37.246872,-77.428812
3,2,1344,1977,26789,Single Family,269950,10451 River Rd,,Petersburg,VA,23803,Inactive,9,37.270707,-77.565506
3,2,1740,2022,43560,Single Family,334900,10511 Duncan Rd,,Petersburg,VA,23803,Inactive,74,37.127163,-77.48529
3,1.5,1200,1959,4356,Single Family,219900,24525 Cox Rd,,Petersburg,VA,23803,Inactive,78,37.205986,-77.480648
3,2.5,2333,2022,23958,Single Family,394340,8761 Lake Jordan Way,,Petersburg,VA,23803,Inactive,64,37.152913,-77.525655
3,2.5,1919,2022,32670,Single Family,357790,8740 Lake Jordan Way,,Petersburg,VA,23803,Inactive,64,37.153095,-77.525934
3,2.5,2333,2022,,Single Family,398960,8805 Lake Jordan Cir,,Petersburg,VA,23803,Inactive,64,37.151085,-77.518785
3,2,1404,2022,31799,Single Family,277000,5200 Sequoia Ct,,Petersburg,VA,23803,Inactive,47,37.201255,-77.491798
3,2,1612,2003,24394,Single Family,295000,24506 Lake Dr,,Petersburg,VA,23803,Inactive,63,37.219344,-77.481515
4,2,2132,2007,30056,Single Family,335000,8401 Jordan Height Ln,,Petersburg,VA,23803,Inactive,61,37.156932,-77.517051
4,3,2186,1952,12632,Single Family,304900,25214 Harwell Dr,,Petersburg,VA,23803,Inactive,400,37.196251,-77.469692
4,2,1520,1993,30056,Single Family,259900,25601 Walkers Landing Ct,,Petersburg,VA,23803,Inactive,43,37.210721,-77.463766
3,2,1100,1990,17424,Single Family,197500,3920 West Dr,,Petersburg,VA,23803,Inactive,38,37.217564,-77.460658
4,2,2278,2007,22651,Single Family,339950,8430 Jordan Height Ln,,Petersburg,VA,23803,Inactive,36,37.154916,-77.518393
3,2,1325,2001,20038,Single Family,215000,23310 Pheasant Ct,,Petersburg,VA,23803,Inactive,37,37.211741,-77.500739
4,2.5,1912,2008,20909,Single Family,305000,3602 Westbriar Ln,,Petersburg,VA,23803,Inactive,30,37.219476,-77.501525
3,2.5,1645,2005,20038,Single Family,289000,4211 Tower Ct,,Petersburg,VA,23803,Inactive,26,37.21303,-77.482828
5,3,3120,2004,217800,Single Family,399999,10107 Duncan Rd,,Petersburg,VA,23803,Inactive,24,37.132752,-77.484936
3,2,1184,1962,137214,Single Family,280000,8913 Squirrel Level Rd,,Petersburg,VA,23803,Inactive,9,37.149326,-77.45391
3,2,1316,2021,,Single Family,249999,3513 South St,,Petersburg,VA,23803,Inactive,329,37.241736,-77.426783
3,2,1860,1947,87120,Single Family,250000,8204 Hickory Rd,,Petersburg,VA,23803,Inactive,46,37.272329,-77.518389
4,3,1896,2017,124582,Single Family,354500,3573 Westbriar Ln,,Petersburg,VA,23803,Inactive,37,37.220062,-77.500026
4,2.5,2112,,,Single Family,295000,5100 Hickory Rd,,Petersburg,VA,23803,Inactive,34,37.253487,-77.452859
3,3,1376,,,Single Family,274999,21611 Hill St,,Petersburg,VA,23803,Inactive,63,37.228493,-77.476334
4,2,1526,,,Single Family,274950,5205 Yellowstone Dr,,Petersburg,VA,23803,Inactive,263,37.200569,-77.489637
2,1,1034,,,Single Family,225000,5019 Sterling Rd,,Petersburg,VA,23803,Inactive,133,37.202507,-77.481223
3,1.5,1192,,,Single Family,225000,4902 Glendale Ave,,Petersburg,VA,23803,Inactive,54,37.205226,-77.480377
3,1,1410,,,Single Family,75000,25815 Nottoway Ave,,Petersburg,VA,23803,Inactive,44,37.207185,-77.460247
2,1,720,,,Single Family,49000,25816 Nottoway Ave,,Petersburg,VA,23803,Inactive,44,37.207574,-77.460276
3,2,1132,,,Single Family,225000,139 Virginia Ave,,Petersburg,VA,23803,Inactive,72,37.214489,-77.401774
3,1.5,1404,,,Single Family,209000,5805 Meadowview Dr,,Petersburg,VA,23803,Inactive,60,37.233303,-77.471526
3,1,1317,,,Single Family,179500,3407 Main St,,Petersburg,VA,23803,Inactive,70,37.231853,-77.423861
4,2,1486,,,Single Family,199000,21003 Ramada Ln,,Petersburg,VA,23803,Inactive,64,37.23997,-77.441773
3,3,2626,,,Single Family,448500,17617 Thornwood Ln,,Petersburg,VA,23803,Inactive,58,37.278233,-77.457592
3,1,1273,,,Single Family,209000,20517 Southlawn Ave,,Petersburg,VA,23803,Inactive,482,37.243026,-77.433362
4,1.5,1536,,,Single Family,260000,3910 Ferndale Cir,,Petersburg,VA,23803,Inactive,102,37.218281,-77.465391
3,2,1316,,,Single Family,249900,23510 Dabney Mill Rd,,Petersburg,VA,23803,Inactive,654,37.125243,-77.498692
3,2.5,1886,,,Single Family,339950,6628 Johnston St,,Petersburg,VA,23803,Inactive,78,37.227948,-77.482572
3,2,1702,,,Single Family,299999,21405 Wells St,,Petersburg,VA,23803,Inactive,60,37.232312,-77.476984
3,2,1056,,,Single Family,234900,6000 Glencadam Rd,,Petersburg,VA,23803,Inactive,72,37.246564,-77.472883
4,2,1762,,,Single Family,249999,20501 Matoaca Rd,,Petersburg,VA,23803,Inactive,117,37.243938,-77.483726
3,1,1224,,,Single Family,215000,3826 Crowder Rd,,Petersburg,VA,23803,Inactive,83,37.219368,-77.474499
3,1.5,1144,,,Single Family,214900,4231 Orchard Dr N,,Petersburg,VA,23803,Inactive,162,37.214186,-77.47268
4,2.5,1694,,,Single Family,289900,10425 Chesdin Ridge Dr,,Petersburg,VA,23803,Inactive,64,37.266456,-77.567138
3,2,1152,,,Single Family,259900,21924 Butterwood Rd,,Petersburg,VA,23803,Inactive,97,37.181169,-77.527737
4,2,1669,,,Single Family,270000,3419 Foster Ave,,Petersburg,VA,23803,Inactive,92,37.246968,-77.424893
4,2,1584,,,Single Family,259000,20200 Halloway Ave,,Petersburg,VA,23803,Inactive,75,37.24752,-77.475409
3,1.5,1200,,,Single Family,235000,21007 Warrior Dr,,Petersburg,VA,23803,Inactive,97,37.237598,-77.470891
3,2,1404,,,Single Family,259000,4102 Kenneth Dr,,Petersburg,VA,23803,Inactive,99,37.215799,-77.496563
3,1.5,1358,,,Single Family,249900,4903 Sterling Rd,,Petersburg,VA,23803,Inactive,58,37.204227,-77.482559
4,1.5,1777,,,Single Family,249999,7903 Serena Ln,,Petersburg,VA,23803,Inactive,135,37.236293,-77.509931
3,1.5,1250,,,Single Family,214900,20205 Halloway Ave,,Petersburg,VA,23803,Inactive,268,37.247295,-77.474569
3,1.5,1200,,,Single Family,259900,23017 River Rd,,Petersburg,VA,23803,Inactive,73,37.211955,-77.506107
4,1.5,1828,,,Single Family,240000,4414 Orchard Dr S,,Petersburg,VA,23803,Inactive,95,37.210604,-77.472767
3,2,1180,,,Single Family,198500,4217 Keithwood Dr,,Petersburg,VA,23803,Inactive,93,37.213227,-77.494385
2,1,768,,,Single Family,70000,1023 6th St,,Petersburg,VA,23803,Inactive,115,37.231062,-77.384912
3,1.5,1212,,,Single Family,234900,23702 Sparrow Ct,,Petersburg,VA,23803,Inactive,78,37.219841,-77.497609
3,1.5,1056,,,Single Family,224950,9726 River Rd,,Petersburg,VA,23803,Inactive,107,37.247387,-77.554678
3,1,1125,,,Single Family,159950,20814 Truth Dr,,Petersburg,VA,23803,Inactive,63,37.23554,-77.435085
3,2,1748,,,Single Family,289950,20101 Halloway Ave,,Petersburg,VA,23803,Inactive,100,37.248824,-77.474876
2,1,808,,,Single Family,159000,21004 Chesterfield Ave,,Petersburg,VA,23803,Inactive,87,37.237358,-77.425921
3,2,1223,,,Single Family,220000,9204 Trumpeter Run Pl,,Petersburg,VA,23803,Inactive,77,37.240896,-77.538385
3,2.5,2421,2022,,Condo,389250,14409 Hancock Towns Dr,Unit H,Chesterfield,VA,23832,Active,222,37.399345,-77.673111
2,2.5,1550,2021,,Condo,329950,14617 Hancock Towns Dr,,Chesterfield,VA,23832,Active,174,37.399225,-77.676033
4,3.5,2740,2022,21344,Single Family,459950,7324 Lancewood Ct,,Chesterfield,VA,23832,Active,148,37.439514,-77.53128
3,3,2814,2022,6708,Single Family,579910,9019 Widthby Rd,,Chesterfield,VA,23832,Active,154,37.381069,-77.704437
4,2.5,2620,2022,,Single Family,589330,16106 Cambian Ln,,Chesterfield,VA,23832,Active,125,37.376938,-77.708871
5,4.5,3410,2022,,Single Family,699950,9101 Saxsawn Ln,,Chesterfield,VA,23832,Active,110,37.374501,-77.709161
4,3.5,3444,2022,,Single Family,679950,16212 Cambian Ln,,Chesterfield,VA,23832,Active,111,37.376512,-77.709241
5,4.5,3387,2022,14113,Single Family,749900,8400 Pullman Ln,,Chesterfield,VA,23832,Active,100,37.386824,-77.709053
5,3.5,4267,1946,109510,Single Family,495500,4011 Newbys Bridge Rd,,Chesterfield,VA,23832,Active,82,37.451508,-77.538888
3,2.5,1952,2012,14854,Single Family,335000,6413 Kings Crest Ct,,Chesterfield,VA,23832,Active,82,37.427899,-77.514703
3,3.5,2270,2022,,Townhouse,428950,6964 Leire Ln,,Chesterfield,VA,23832,Active,77,37.403474,-77.704926
5,3,3074,1973,639461,Single Family,599000,7001 Cogbill Rd,,Chesterfield,VA,23832,Active,73,37.416883,-77.520162
5,3.5,3161,2022,,Single Family,664950,9242 Saxsawn Ln,,Chesterfield,VA,23832,Active,75,37.37732,-77.710062
4,3,2421,2021,,Condo,390000,7201 Hancock Chase Ct,Unit J2,Chesterfield,VA,23832,Active,69,37.399618,-77.676482
5,2.5,2591,1984,38159,Single Family,385000,5240 Claridge Dr,,Chesterfield,VA,23832,Active,55,37.427557,-77.573527
5,4.5,4025,2004,17380,Single Family,493000,5501 Townsbury Rd,,Chesterfield,VA,23832,Active,54,37.423752,-77.541604
3,3,2064,2019,7802,Single Family,497500,8712 Fishers Green Pl,,Chesterfield,VA,23832,Active,49,37.379644,-77.699998
2,2.5,1501,2022,,Condo,344830,14416 Hancock Towns Dr,Unit L,Chesterfield,VA,23832,Active,53,37.399689,-77.673172
3,2.5,2182,2022,6098,Single Family,539950,15931 Fishers Green Dr,,Chesterfield,VA,23832,Active,47,37.380581,-77.70358
4,1.5,1485,1981,11900,Single Family,300000,7040 Manning Rd,,Chesterfield,VA,23832,Active,47,37.457327,-77.525796
3,2.5,1568,1979,8015,Single Family,299000,3104 Holridge St,,Chesterfield,VA,23832,Active,47,37.463772,-77.52822
4,3.5,2926,2022,6970,Single Family,579950,15925 Fishers Green Dr,,Chesterfield,VA,23832,Active,42,37.380457,-77.703466
4,3.5,2358,2022,,Townhouse,404950,7037 Dunton Rd,,Chesterfield,VA,23832,Active,41,37.403115,-77.705252
3,3.5,2059,2022,,Townhouse,397950,7033 Dunton Rd,,Chesterfield,VA,23832,Active,41,37.403183,-77.705256
3,3.5,2156,2022,,Townhouse,390950,7021 Dunton Rd,,Chesterfield,VA,23832,Active,41,37.403348,-77.705264
3,2.5,2198,2022,,Townhouse,468249,6877 Leire Ln,,Chesterfield,VA,23832,Active,36,37.404768,-77.704504
3,3,2385,2022,,Townhouse,566086,6860 Dunton Rd,,Chesterfield,VA,23832,Active,36,37.404676,-77.705836
2,3.5,2270,2022,,Townhouse,436950,7017 Dunton Rd,,Chesterfield,VA,23832,Active,35,37.403417,-77.705268
5,3.5,2989,2017,21475,Single Family,637500,8424 Pullman Ln,,Chesterfield,VA,23832,Active,35,37.385779,-77.70886
5,3.5,3273,2021,16988,Single Family,659000,8501 Tallion Way,,Chesterfield,VA,23832,Active,34,37.38574,-77.699226
4,3.5,2926,2022,6098,Single Family,559950,15943 Fishers Green Dr,,Chesterfield,VA,23832,Active,32,37.380826,-77.703794
4,1.5,1225,1961,24699,Single Family,260000,9016 Courthouse Rd,,Chesterfield,VA,23832,Active,28,37.38735,-77.521207
4,3,2777,2006,14201,Single Family,305000,5673 Hereld Green Dr,,Chesterfield,VA,23832,Active,27,37.414334,-77.582147
3,2.5,2198,2022,,Townhouse,430525,7001 Leire Ln,,Chesterfield,VA,23832,Active,27,37.403419,-77.706621
5,2.5,2922,2015,12981,Single Family,519950,15100 Monks Pl,,Chesterfield,VA,23832,Active,27,37.389132,-77.688094
3,2.5,1494,1982,22913,Single Family,275000,7718 Robinwood Dr,,Chesterfield,VA,23832,Active,22,37.418471,-77.528611
4,3.5,2973,2022,12197,Single Family,499950,4913 Lancewood Rd,,Chesterfield,VA,23832,Active,22,37.439072,-77.529268
3,1.5,1288,1986,10542,Single Family,284900,3806 Darcy Ln,,Chesterfield,VA,23832,Active,20,37.455739,-77.51968
3,1,1584,1983,74836,Single Family,235000,10017 Family Ln,,Chesterfield,VA,23832,Active,19,37.414986,-77.593993
4,3,2662,2022,13068,Single Family,424950,7325 Lancewood Ct,,Chesterfield,VA,23832,Active,15,37.43926,-77.531077
3,2.5,1509,2022,,Condo,345690,14453 Hancock Towns Dr,Unit G,Chesterfield,VA,23832,Active,14,37.399507,-77.674016
3,3.5,2452,2022,6970,Single Family,549950,8749 Fishers Green Pl,,Chesterfield,VA,23832,Active,14,37.378888,-77.699329
2,2.5,1502,2022,,Townhouse,340280,14437 Hancock Towns Dr,Unit G,Chesterfield,VA,23832,Active,14,37.399467,-77.673687
4,3,2793,2022,,Single Family,592485,16300 Cambian Ln,,Chesterfield,VA,23832,Active,14,37.376255,-77.709692
3,2.5,1936,2007,2875,Townhouse,305000,6004 Eagles Crest Dr,,Chesterfield,VA,23832,Active,9,37.370178,-77.496764
3,2,1119,1996,8668,Single Family,304500,7806 Shady Banks Ter,,Chesterfield,VA,23832,Active,9,37.395322,-77.687422
